series,month,value
T30137,2006-02-01,1880.0
T30137,2006-03-01,1900.0
T30137,2006-04-01,1920.0
T30137,2006-05-01,1960.0
T30137,2006-06-01,2000.0
T30137,2006-07-01,2060.0
T30137,2006-08-01,2120.0
T30137,2006-09-01,2140.0
T30137,2006-10-01,2120.0
T30137,2006-11-01,2120.0
T30137,2006-12-01,2110.0
T30137,2007-01-01,2050.0
T30137,2007-02-01,2070.0
T30137,2007-03-01,2080.0
T30137,2007-04-01,2130.0
T30137,2007-05-01,2180.0
T30137,2007-06-01,2240.0
T30137,2007-07-01,2280.0
T30137,2007-08-01,2350.0
T30137,2007-09-01,2330.0
T30137,2007-10-01,2340.0
T30137,2007-11-01,2320.0
T30137,2007-12-01,2320.0
T30137,2008-01-01,2250.0
T30137,2008-02-01,2260.0
T30137,2008-03-01,2290.0
T30137,2008-04-01,2280.0
T30137,2008-05-01,2310.0
T30137,2008-06-01,2330.0
T30137,2008-07-01,2370.0
T30137,2008-08-01,2380.0
T30137,2008-09-01,2340.0
T30137,2008-10-01,2310.0
T30137,2008-11-01,2210.0
T30137,2008-12-01,2130.0
T30137,2009-01-01,2000.0
T30137,2009-02-01,1970.0
T30137,2009-03-01,1970.0
T30137,2009-04-01,1900.0
T30137,2009-05-01,1870.0
T30137,2009-06-01,1820.0
T30137,2009-07-01,1810.0
T30137,2009-08-01,1800.0
T30137,2009-09-01,1760.0
T30137,2009-10-01,1760.0
T30137,2009-11-01,1670.0
T30137,2009-12-01,1660.0
T30137,2010-01-01,1570.0
T30137,2010-02-01,1570.0
T30137,2010-03-01,1550.0
T30137,2010-04-01,1560.0
T30137,2010-05-01,1560.0
T30137,2010-06-01,1550.0
T30137,2010-07-01,1580.0
T30137,2010-08-01,1590.0
T30137,2010-09-01,1580.0
T30137,2010-10-01,1570.0
T30137,2010-11-01,1540.0
T30137,2010-12-01,1520.0
T30137,2011-01-01,1460.0
T30137,2011-02-01,1450.0
T30137,2011-03-01,1450.0
T30137,2011-04-01,1490.0
T30137,2011-05-01,1530.0
T30137,2011-06-01,1520.0
T30137,2011-07-01,1530.0
T30137,2011-08-01,1580.0
T30137,2011-09-01,1560.0
T30137,2011-10-01,1580.0
T30137,2011-11-01,1540.0
T30137,2011-12-01,1500.0
T30137,2012-01-01,1410.0
T30137,2012-02-01,1420.0
T30137,2012-03-01,1510.0
T30137,2012-04-01,1540.0
T30137,2012-05-01,1520.0
T30137,2012-06-01,1520.0
T30137,2012-07-01,1530.0
T30137,2012-08-01,1560.0
T30137,2012-09-01,1540.0
T30137,2012-10-01,1540.0
T30137,2012-11-01,1510.0
T30137,2012-12-01,1530.0
T30137,2013-01-01,1470.0
T30137,2013-02-01,1490.0
T30137,2013-03-01,1500.0
T30137,2013-04-01,1490.0
T30137,2013-05-01,1500.0
T30137,2013-06-01,1520.0
T30137,2013-07-01,1580.0
T30137,2013-08-01,1610.0
T30137,2013-09-01,1610.0
T30137,2013-10-01,1600.0
T30137,2013-11-01,1580.0
T30137,2013-12-01,1570.0
T30137,2014-01-01,1530.0
T30137,2014-02-01,1520.0
T30137,2014-03-01,1580.0
T30137,2014-04-01,1590.0
T30137,2014-05-01,1590.0
T30137,2014-06-01,1650.0
T30137,2014-07-01,1710.0
T30137,2014-08-01,1760.0
T30137,2014-09-01,1760.0
T30137,2014-10-01,1760.0
T30137,2014-11-01,1770.0
T30137,2014-12-01,1780.0
T30137,2015-01-01,1750.0
T30137,2015-02-01,1760.0
T30137,2015-03-01,1770.0
T30137,2015-04-01,1790.0
T30137,2015-05-01,1830.0
T30137,2015-06-01,1860.0
T30137,2015-07-01,1850.0
T30137,2015-08-01,1850.0
T30137,2015-09-01,1840.0
T30137,2015-10-01,1870.0
T30137,2015-11-01,1890.0
T30137,2015-12-01,1890.0
T30137,2016-01-01,1860.0
T30137,2016-02-01,1910.0
T30137,2016-03-01,1900.0
T30137,2016-04-01,1980.0
T30137,2016-05-01,2090.0
T30137,2016-06-01,2080.0
T30137,2016-07-01,2100.0
T30137,2016-08-01,2070.0
T30137,2016-09-01,2130.0
T30137,2016-10-01,2120.0
T30137,2016-11-01,2140.0
T30137,2016-12-01,2050.0
T30183,2003-07-01,2100.0
T30183,2003-08-01,2120.0
T30183,2003-09-01,2100.0
T30183,2003-10-01,2090.0
T30183,2003-11-01,2080.0
T30183,2003-12-01,2060.0
T30183,2004-01-01,2000.0
T30183,2004-02-01,2010.0
T30183,2004-03-01,2030.0
T30183,2004-04-01,2060.0
T30183,2004-05-01,2110.0
T30183,2004-06-01,2160.0
T30183,2004-07-01,2150.0
T30183,2004-08-01,2170.0
T30183,2004-09-01,2140.0
T30183,2004-10-01,2100.0
T30183,2004-11-01,2070.0
T30183,2004-12-01,2060.0
T30183,2005-01-01,2010.0
T30183,2005-02-01,2020.0
T30183,2005-03-01,2040.0
T30183,2005-04-01,2090.0
T30183,2005-05-01,2140.0
T30183,2005-06-01,2160.0
T30183,2005-07-01,2250.0
T30183,2005-08-01,2260.0
T30183,2005-09-01,2170.0
T30183,2005-10-01,2140.0
T30183,2005-11-01,2110.0
T30183,2005-12-01,2070.0
T30183,2006-01-01,2020.0
T30183,2006-02-01,2040.0
T30183,2006-03-01,2070.0
T30183,2006-04-01,2100.0
T30183,2006-05-01,2150.0
T30183,2006-06-01,2190.0
T30183,2006-07-01,2260.0
T30183,2006-08-01,2250.0
T30183,2006-09-01,2170.0
T30183,2006-10-01,2130.0
T30183,2006-11-01,2100.0
T30183,2006-12-01,2080.0
T30183,2007-01-01,2050.0
T30183,2007-02-01,2040.0
T30183,2007-03-01,2080.0
T30183,2007-04-01,2130.0
T30183,2007-05-01,2170.0
T30183,2007-06-01,2210.0
T30183,2007-07-01,2260.0
T30183,2007-08-01,2280.0
T30183,2007-09-01,2180.0
T30183,2007-10-01,2120.0
T30183,2007-11-01,2100.0
T30183,2007-12-01,2050.0
T30183,2008-01-01,2010.0
T30183,2008-02-01,2000.0
T30183,2008-03-01,2000.0
T30183,2008-04-01,2050.0
T30183,2008-05-01,2120.0
T30183,2008-06-01,2160.0
T30183,2008-07-01,2220.0
T30183,2008-08-01,2210.0
T30183,2008-09-01,2230.0
T30183,2008-10-01,2090.0
T30183,2008-11-01,2050.0
T30183,2008-12-01,2030.0
T30183,2009-01-01,1930.0
T30183,2009-02-01,1940.0
T30183,2009-03-01,1970.0
T30183,2009-04-01,1990.0
T30183,2009-05-01,2040.0
T30183,2009-06-01,2090.0
T30183,2009-07-01,2160.0
T30183,2009-08-01,2170.0
T30183,2009-09-01,2140.0
T30183,2009-10-01,2060.0
T30183,2009-11-01,2020.0
T30183,2009-12-01,2010.0
T30183,2010-01-01,1950.0
T30183,2010-02-01,1950.0
T30183,2010-03-01,1970.0
T30183,2010-04-01,2020.0
T30183,2010-05-01,2060.0
T30183,2010-06-01,2110.0
T30183,2010-07-01,2080.0
T30183,2010-08-01,2080.0
T30183,2010-09-01,2060.0
T30183,2010-10-01,2020.0
T30183,2010-11-01,1990.0
T30183,2010-12-01,1940.0
T30183,2011-01-01,1880.0
T30183,2011-02-01,1890.0
T30183,2011-03-01,1900.0
T30183,2011-04-01,1940.0
T30183,2011-05-01,1980.0
T30183,2011-06-01,2030.0
T30183,2011-07-01,2020.0
T30183,2011-08-01,2020.0
T30183,2011-09-01,1990.0
T30183,2011-10-01,1930.0
T30183,2011-11-01,1900.0
T30183,2011-12-01,1860.0
T30183,2012-01-01,1820.0
T30183,2012-02-01,1830.0
T30183,2012-03-01,1850.0
T30183,2012-04-01,1890.0
T30183,2012-05-01,1940.0
T30183,2012-06-01,1980.0
T30183,2012-07-01,1980.0
T30183,2012-08-01,1990.0
T30183,2012-09-01,1980.0
T30183,2012-10-01,1920.0
T30183,2012-11-01,1890.0
T30183,2012-12-01,1860.0
T30183,2013-01-01,1820.0
T30183,2013-02-01,1810.0
T30183,2013-03-01,1830.0
T30183,2013-04-01,1870.0
T30183,2013-05-01,1940.0
T30183,2013-06-01,1970.0
T30183,2013-07-01,1970.0
T30183,2013-08-01,1980.0
T30183,2013-09-01,1960.0
T30183,2013-10-01,1900.0
T30183,2013-11-01,1880.0
T30183,2013-12-01,1850.0
T30183,2014-01-01,1810.0
T30183,2014-02-01,1820.0
T30183,2014-03-01,1840.0
T30183,2014-04-01,1860.0
T30183,2014-05-01,1930.0
T30183,2014-06-01,1980.0
T30183,2014-07-01,1990.0
T30183,2014-08-01,2000.0
T30183,2014-09-01,1970.0
T30183,2014-10-01,1930.0
T30183,2014-11-01,1910.0
T30183,2014-12-01,1890.0
T30183,2015-01-01,1850.0
T30183,2015-02-01,1870.0
T30183,2015-03-01,1890.0
T30183,2015-04-01,1940.0
T30183,2015-05-01,2020.0
T30183,2015-06-01,2040.0
T30183,2015-07-01,2070.0
T30183,2015-08-01,2080.0
T30183,2015-09-01,2040.0
T30183,2015-10-01,1980.0
T30183,2015-11-01,1940.0
T30183,2015-12-01,1920.0
T30183,2016-01-01,1870.0
T30183,2016-02-01,1880.0
T30183,2016-03-01,1910.0
T30183,2016-04-01,1950.0
T30183,2016-05-01,2020.0
T30183,2016-06-01,2030.0
T30183,2016-07-01,2050.0
T30183,2016-08-01,2060.0
T30183,2016-09-01,1980.0
T30183,2016-10-01,1940.0
T30183,2016-11-01,1930.0
T30183,2016-12-01,1900.0
T38013,2003-07-01,2760.0
T38013,2003-08-01,2780.0
T38013,2003-09-01,2780.0
T38013,2003-10-01,2810.0
T38013,2003-11-01,2820.0
T38013,2003-12-01,2840.0
T38013,2004-01-01,2770.0
T38013,2004-02-01,2820.0
T38013,2004-03-01,2850.0
T38013,2004-04-01,2800.0
T38013,2004-05-01,2830.0
T38013,2004-06-01,2820.0
T38013,2004-07-01,2840.0
T38013,2004-08-01,2860.0
T38013,2004-09-01,2870.0
T38013,2004-10-01,2840.0
T38013,2004-11-01,2850.0
T38013,2004-12-01,2870.0
T38013,2005-01-01,2820.0
T38013,2005-02-01,2870.0
T38013,2005-03-01,2870.0
T38013,2005-04-01,2900.0
T38013,2005-05-01,2930.0
T38013,2005-06-01,2970.0
T38013,2005-07-01,2980.0
T38013,2005-08-01,3000.0
T38013,2005-09-01,3020.0
T38013,2005-10-01,3020.0
T38013,2005-11-01,3030.0
T38013,2005-12-01,3050.0
T38013,2006-01-01,3020.0
T38013,2006-02-01,3060.0
T38013,2006-03-01,3070.0
T38013,2006-04-01,3080.0
T38013,2006-05-01,3130.0
T38013,2006-06-01,3130.0
T38013,2006-07-01,3070.0
T38013,2006-08-01,3080.0
T38013,2006-09-01,3080.0
T38013,2006-10-01,3040.0
T38013,2006-11-01,3050.0
T38013,2006-12-01,3060.0
T38013,2007-01-01,2990.0
T38013,2007-02-01,3030.0
T38013,2007-03-01,3090.0
T38013,2007-04-01,3080.0
T38013,2007-05-01,3100.0
T38013,2007-06-01,3090.0
T38013,2007-07-01,3110.0
T38013,2007-08-01,3110.0
T38013,2007-09-01,3070.0
T38013,2007-10-01,3030.0
T38013,2007-11-01,3030.0
T38013,2007-12-01,3030.0
T38013,2008-01-01,2980.0
T38013,2008-02-01,3010.0
T38013,2008-03-01,3040.0
T38013,2008-04-01,3060.0
T38013,2008-05-01,3040.0
T38013,2008-06-01,3080.0
T38013,2008-07-01,3040.0
T38013,2008-08-01,3030.0
T38013,2008-09-01,3050.0
T38013,2008-10-01,3000.0
T38013,2008-11-01,2990.0
T38013,2008-12-01,3000.0
T38013,2009-01-01,2940.0
T38013,2009-02-01,2940.0
T38013,2009-03-01,2960.0
T38013,2009-04-01,2990.0
T38013,2009-05-01,2980.0
T38013,2009-06-01,2990.0
T38013,2009-07-01,3000.0
T38013,2009-08-01,2980.0
T38013,2009-09-01,2970.0
T38013,2009-10-01,2920.0
T38013,2009-11-01,2890.0
T38013,2009-12-01,2870.0
T38013,2010-01-01,2800.0
T38013,2010-02-01,2820.0
T38013,2010-03-01,2840.0
T38013,2010-04-01,2860.0
T38013,2010-05-01,2870.0
T38013,2010-06-01,2900.0
T38013,2010-07-01,2920.0
T38013,2010-08-01,2920.0
T38013,2010-09-01,2920.0
T38013,2010-10-01,2930.0
T38013,2010-11-01,2910.0
T38013,2010-12-01,2900.0
T38013,2011-01-01,2810.0
T38013,2011-02-01,2820.0
T38013,2011-03-01,2840.0
T38013,2011-04-01,2850.0
T38013,2011-05-01,2890.0
T38013,2011-06-01,2890.0
T38013,2011-07-01,2900.0
T38013,2011-08-01,2890.0
T38013,2011-09-01,2890.0
T38013,2011-10-01,2880.0
T38013,2011-11-01,2910.0
T38013,2011-12-01,2920.0
T38013,2012-01-01,2850.0
T38013,2012-02-01,2880.0
T38013,2012-03-01,2900.0
T38013,2012-04-01,2960.0
T38013,2012-05-01,2990.0
T38013,2012-06-01,3010.0
T38013,2012-07-01,3010.0
T38013,2012-08-01,3040.0
T38013,2012-09-01,3030.0
T38013,2012-10-01,3040.0
T38013,2012-11-01,3040.0
T38013,2012-12-01,3040.0
T38013,2013-01-01,2990.0
T38013,2013-02-01,3050.0
T38013,2013-03-01,3070.0
T38013,2013-04-01,3140.0
T38013,2013-05-01,3200.0
T38013,2013-06-01,3210.0
T38013,2013-07-01,3220.0
T38013,2013-08-01,3230.0
T38013,2013-09-01,3230.0
T38013,2013-10-01,3240.0
T38013,2013-11-01,3260.0
T38013,2013-12-01,3270.0
T38013,2014-01-01,3210.0
T38013,2014-02-01,3240.0
T38013,2014-03-01,3290.0
T38013,2014-04-01,3350.0
T38013,2014-05-01,3390.0
T38013,2014-06-01,3410.0
T38013,2014-07-01,3440.0
T38013,2014-08-01,3440.0
T38013,2014-09-01,3410.0
T38013,2014-10-01,3400.0
T38013,2014-11-01,3400.0
T38013,2014-12-01,3370.0
T38013,2015-01-01,3340.0
T38013,2015-02-01,3400.0
T38013,2015-03-01,3460.0
T38013,2015-04-01,3490.0
T38013,2015-05-01,3540.0
T38013,2015-06-01,3560.0
T38013,2015-07-01,3580.0
T38013,2015-08-01,3510.0
T38013,2015-09-01,3490.0
T38013,2015-10-01,3430.0
T38013,2015-11-01,3450.0
T38013,2015-12-01,3470.0
T38013,2016-01-01,3390.0
T38013,2016-02-01,3480.0
T38013,2016-03-01,3570.0
T38013,2016-04-01,3600.0
T38013,2016-05-01,3650.0
T38013,2016-06-01,3610.0
T38013,2016-07-01,3630.0
T38013,2016-08-01,3550.0
T38013,2016-09-01,3560.0
T38013,2016-10-01,3530.0
T38013,2016-11-01,3560.0
T38013,2016-12-01,3540.0
T38117,2003-07-01,1925.7
T38117,2003-08-01,1948.7
T38117,2003-09-01,1951.6
T38117,2003-10-01,1950.5
T38117,2003-11-01,1964.6
T38117,2003-12-01,1971.9
T38117,2004-01-01,1926.4
T38117,2004-02-01,1935.6
T38117,2004-03-01,1951.2
T38117,2004-04-01,1961.5
T38117,2004-05-01,1967.0
T38117,2004-06-01,1960.4
T38117,2004-07-01,1960.8
T38117,2004-08-01,1980.6
T38117,2004-09-01,1974.2
T38117,2004-10-01,1994.0
T38117,2004-11-01,2005.4
T38117,2004-12-01,2012.0
T38117,2005-01-01,1980.7
T38117,2005-02-01,1990.7
T38117,2005-03-01,1998.1
T38117,2005-04-01,2024.1
T38117,2005-05-01,2033.7
T38117,2005-06-01,2024.0
T38117,2005-07-01,2022.5
T38117,2005-08-01,2046.1
T38117,2005-09-01,2045.4
T38117,2005-10-01,2060.5
T38117,2005-11-01,2075.7
T38117,2005-12-01,2081.3
T38117,2006-01-01,2047.5
T38117,2006-02-01,2055.5
T38117,2006-03-01,2068.5
T38117,2006-04-01,2080.1
T38117,2006-05-01,2090.2
T38117,2006-06-01,2088.8
T38117,2006-07-01,2074.4
T38117,2006-08-01,2094.6
T38117,2006-09-01,2098.2
T38117,2006-10-01,2121.2
T38117,2006-11-01,2138.8
T38117,2006-12-01,2146.9
T38117,2007-01-01,2110.4
T38117,2007-02-01,2121.1
T38117,2007-03-01,2132.4
T38117,2007-04-01,2131.9
T38117,2007-05-01,2142.7
T38117,2007-06-01,2135.8
T38117,2007-07-01,2132.9
T38117,2007-08-01,2155.1
T38117,2007-09-01,2153.2
T38117,2007-10-01,2154.0
T38117,2007-11-01,2167.4
T38117,2007-12-01,2171.1
T38117,2008-01-01,2131.8
T38117,2008-02-01,2142.7
T38117,2008-03-01,2145.7
T38117,2008-04-01,2149.4
T38117,2008-05-01,2157.1
T38117,2008-06-01,2143.1
T38117,2008-07-01,2122.3
T38117,2008-08-01,2138.2
T38117,2008-09-01,2126.1
T38117,2008-10-01,2125.5
T38117,2008-11-01,2123.9
T38117,2008-12-01,2117.4
T38117,2009-01-01,2069.8
T38117,2009-02-01,2067.0
T38117,2009-03-01,2061.5
T38117,2009-04-01,2059.6
T38117,2009-05-01,2059.1
T38117,2009-06-01,2043.4
T38117,2009-07-01,2026.1
T38117,2009-08-01,2031.3
T38117,2009-09-01,2026.8
T38117,2009-10-01,2034.1
T38117,2009-11-01,2041.8
T38117,2009-12-01,2041.6
T38117,2010-01-01,2001.9
T38117,2010-02-01,2009.0
T38117,2010-03-01,2021.1
T38117,2010-04-01,2037.4
T38117,2010-05-01,2054.2
T38117,2010-06-01,2044.7
T38117,2010-07-01,2035.7
T38117,2010-08-01,2041.7
T38117,2010-09-01,2034.8
T38117,2010-10-01,2056.7
T38117,2010-11-01,2066.8
T38117,2010-12-01,2064.9
T38117,2011-01-01,2019.4
T38117,2011-02-01,2048.2
T38117,2011-03-01,2062.3
T38117,2011-04-01,2074.9
T38117,2011-05-01,2082.5
T38117,2011-06-01,2070.4
T38117,2011-07-01,2063.9
T38117,2011-08-01,2077.3
T38117,2011-09-01,2078.4
T38117,2011-10-01,2091.1
T38117,2011-11-01,2104.6
T38117,2011-12-01,2105.7
T38117,2012-01-01,2070.7
T38117,2012-02-01,2081.9
T38117,2012-03-01,2096.5
T38117,2012-04-01,2113.1
T38117,2012-05-01,2125.2
T38117,2012-06-01,2122.3
T38117,2012-07-01,2104.4
T38117,2012-08-01,2122.1
T38117,2012-09-01,2114.9
T38117,2012-10-01,2136.1
T38117,2012-11-01,2156.5
T38117,2012-12-01,2153.0
T38117,2013-01-01,2120.3
T38117,2013-02-01,2134.8
T38117,2013-03-01,2142.0
T38117,2013-04-01,2161.4
T38117,2013-05-01,2168.9
T38117,2013-06-01,2165.9
T38117,2013-07-01,2156.2
T38117,2013-08-01,2178.2
T38117,2013-09-01,2177.0
T38117,2013-10-01,2200.3
T38117,2013-11-01,2219.2
T38117,2013-12-01,2222.1
T38117,2014-01-01,2181.8
T38117,2014-02-01,2183.7
T38117,2014-03-01,2212.9
T38117,2014-04-01,2231.3
T38117,2014-05-01,2248.6
T38117,2014-06-01,2245.0
T38117,2014-07-01,2241.7
T38117,2014-08-01,2266.3
T38117,2014-09-01,2260.2
T38117,2014-10-01,2280.4
T38117,2014-11-01,2304.3
T38117,2014-12-01,2312.2
T38117,2015-01-01,2259.9
T38117,2015-02-01,2272.5
T38117,2015-03-01,2283.7
T38117,2015-04-01,2299.6
T38117,2015-05-01,2319.7
T38117,2015-06-01,2322.1
T38117,2015-07-01,2313.3
T38117,2015-08-01,2327.9
T38117,2015-09-01,2323.1
T38117,2015-10-01,2351.4
T38117,2015-11-01,2370.4
T38117,2015-12-01,2369.3
T38117,2016-01-01,2327.1
T38117,2016-02-01,2337.1
T38117,2016-03-01,2350.2
T38117,2016-04-01,2367.6
T38117,2016-05-01,2386.7
T38117,2016-06-01,2376.8
T38117,2016-07-01,2372.0
T38117,2016-08-01,2388.8
T38117,2016-09-01,2388.4
T38117,2016-10-01,2411.4
T38117,2016-11-01,2433.1
T38117,2016-12-01,2434.3
T38121,2003-07-01,1864.0
T38121,2003-08-01,1891.0
T38121,2003-09-01,1909.0
T38121,2003-10-01,1918.0
T38121,2003-11-01,1935.0
T38121,2003-12-01,1945.0
T38121,2004-01-01,1901.0
T38121,2004-02-01,1920.0
T38121,2004-03-01,1927.0
T38121,2004-04-01,1941.0
T38121,2004-05-01,1938.0
T38121,2004-06-01,1914.0
T38121,2004-07-01,1908.0
T38121,2004-08-01,1936.0
T38121,2004-09-01,1945.0
T38121,2004-10-01,1940.0
T38121,2004-11-01,1954.0
T38121,2004-12-01,1975.0
T38121,2005-01-01,1908.0
T38121,2005-02-01,1920.0
T38121,2005-03-01,1934.0
T38121,2005-04-01,1952.0
T38121,2005-05-01,1950.0
T38121,2005-06-01,1930.0
T38121,2005-07-01,1934.0
T38121,2005-08-01,1961.0
T38121,2005-09-01,1973.0
T38121,2005-10-01,1966.0
T38121,2005-11-01,1978.0
T38121,2005-12-01,1986.0
T38121,2006-01-01,1922.0
T38121,2006-02-01,1939.0
T38121,2006-03-01,1965.0
T38121,2006-04-01,1982.0
T38121,2006-05-01,1984.0
T38121,2006-06-01,1974.0
T38121,2006-07-01,1970.0
T38121,2006-08-01,2000.0
T38121,2006-09-01,2016.0
T38121,2006-10-01,2017.0
T38121,2006-11-01,2027.0
T38121,2006-12-01,2032.0
T38121,2007-01-01,1981.0
T38121,2007-02-01,1997.0
T38121,2007-03-01,2011.0
T38121,2007-04-01,2017.0
T38121,2007-05-01,2021.0
T38121,2007-06-01,2013.0
T38121,2007-07-01,2003.0
T38121,2007-08-01,2016.0
T38121,2007-09-01,2028.0
T38121,2007-10-01,2028.0
T38121,2007-11-01,2043.0
T38121,2007-12-01,2046.0
T38121,2008-01-01,1993.0
T38121,2008-02-01,2012.0
T38121,2008-03-01,2021.0
T38121,2008-04-01,2027.0
T38121,2008-05-01,2029.0
T38121,2008-06-01,2011.0
T38121,2008-07-01,1993.0
T38121,2008-08-01,2017.0
T38121,2008-09-01,2022.0
T38121,2008-10-01,1991.0
T38121,2008-11-01,1999.0
T38121,2008-12-01,1997.0
T38121,2009-01-01,1933.0
T38121,2009-02-01,1926.0
T38121,2009-03-01,1921.0
T38121,2009-04-01,1917.0
T38121,2009-05-01,1912.0
T38121,2009-06-01,1891.0
T38121,2009-07-01,1871.0
T38121,2009-08-01,1885.0
T38121,2009-09-01,1899.0
T38121,2009-10-01,1907.0
T38121,2009-11-01,1916.0
T38121,2009-12-01,1921.0
T38121,2010-01-01,1887.0
T38121,2010-02-01,1896.0
T38121,2010-03-01,1906.0
T38121,2010-04-01,1915.0
T38121,2010-05-01,1916.0
T38121,2010-06-01,1894.0
T38121,2010-07-01,1891.0
T38121,2010-08-01,1905.0
T38121,2010-09-01,1930.0
T38121,2010-10-01,1932.0
T38121,2010-11-01,1946.0
T38121,2010-12-01,1951.0
T38121,2011-01-01,1881.0
T38121,2011-02-01,1908.0
T38121,2011-03-01,1925.0
T38121,2011-04-01,1959.0
T38121,2011-05-01,1947.0
T38121,2011-06-01,1925.0
T38121,2011-07-01,1913.0
T38121,2011-08-01,1951.0
T38121,2011-09-01,1964.0
T38121,2011-10-01,1969.0
T38121,2011-11-01,1975.0
T38121,2011-12-01,1979.0
T38121,2012-01-01,1945.0
T38121,2012-02-01,1951.0
T38121,2012-03-01,1971.0
T38121,2012-04-01,1987.0
T38121,2012-05-01,1979.0
T38121,2012-06-01,1949.0
T38121,2012-07-01,1935.0
T38121,2012-08-01,1958.0
T38121,2012-09-01,1981.0
T38121,2012-10-01,1996.0
T38121,2012-11-01,2005.0
T38121,2012-12-01,2007.0
T38121,2013-01-01,1956.0
T38121,2013-02-01,1972.0
T38121,2013-03-01,1980.0
T38121,2013-04-01,1995.0
T38121,2013-05-01,1981.0
T38121,2013-06-01,1955.0
T38121,2013-07-01,1959.0
T38121,2013-08-01,1983.0
T38121,2013-09-01,1997.0
T38121,2013-10-01,2004.0
T38121,2013-11-01,2011.0
T38121,2013-12-01,2010.0
T38121,2014-01-01,1958.0
T38121,2014-02-01,1961.0
T38121,2014-03-01,1986.0
T38121,2014-04-01,2000.0
T38121,2014-05-01,1987.0
T38121,2014-06-01,1995.0
T38121,2014-07-01,1976.0
T38121,2014-08-01,1998.0
T38121,2014-09-01,2015.0
T38121,2014-10-01,2018.0
T38121,2014-11-01,2028.0
T38121,2014-12-01,2028.0
T38121,2015-01-01,1989.0
T38121,2015-02-01,2003.0
T38121,2015-03-01,2016.0
T38121,2015-04-01,2046.0
T38121,2015-05-01,2043.0
T38121,2015-06-01,2046.0
T38121,2015-07-01,2043.0
T38121,2015-08-01,2082.0
T38121,2015-09-01,2077.0
T38121,2015-10-01,2084.0
T38121,2015-11-01,2091.0
T38121,2015-12-01,2104.0
T38121,2016-01-01,2061.0
T38121,2016-02-01,2074.0
T38121,2016-03-01,2073.0
T38121,2016-04-01,2083.0
T38121,2016-05-01,2087.0
T38121,2016-06-01,2076.0
T38121,2016-07-01,2068.0
T38121,2016-08-01,2088.0
T38121,2016-09-01,2098.0
T38121,2016-10-01,2113.0
T38121,2016-11-01,2115.0
T38121,2016-12-01,2115.0
T38369,2003-07-01,3500.0
T38369,2003-08-01,3650.0
T38369,2003-09-01,3620.0
T38369,2003-10-01,3620.0
T38369,2003-11-01,3640.0
T38369,2003-12-01,3650.0
T38369,2004-01-01,3610.0
T38369,2004-02-01,3590.0
T38369,2004-03-01,3660.0
T38369,2004-04-01,3740.0
T38369,2004-05-01,3760.0
T38369,2004-06-01,3660.0
T38369,2004-07-01,3640.0
T38369,2004-08-01,3790.0
T38369,2004-09-01,3780.0
T38369,2004-10-01,3760.0
T38369,2004-11-01,3800.0
T38369,2004-12-01,3790.0
T38369,2005-01-01,3700.0
T38369,2005-02-01,3730.0
T38369,2005-03-01,3740.0
T38369,2005-04-01,3740.0
T38369,2005-05-01,3760.0
T38369,2005-06-01,3650.0
T38369,2005-07-01,3630.0
T38369,2005-08-01,3740.0
T38369,2005-09-01,3800.0
T38369,2005-10-01,3830.0
T38369,2005-11-01,3900.0
T38369,2005-12-01,3910.0
T38369,2006-01-01,3790.0
T38369,2006-02-01,3810.0
T38369,2006-03-01,3860.0
T38369,2006-04-01,3900.0
T38369,2006-05-01,3950.0
T38369,2006-06-01,3940.0
T38369,2006-07-01,3860.0
T38369,2006-08-01,3950.0
T38369,2006-09-01,3930.0
T38369,2006-10-01,4010.0
T38369,2006-11-01,4060.0
T38369,2006-12-01,4080.0
T38369,2007-01-01,4000.0
T38369,2007-02-01,4030.0
T38369,2007-03-01,4060.0
T38369,2007-04-01,4110.0
T38369,2007-05-01,4160.0
T38369,2007-06-01,4160.0
T38369,2007-07-01,4030.0
T38369,2007-08-01,4130.0
T38369,2007-09-01,4170.0
T38369,2007-10-01,4190.0
T38369,2007-11-01,4280.0
T38369,2007-12-01,4290.0
T38369,2008-01-01,4200.0
T38369,2008-02-01,4230.0
T38369,2008-03-01,4260.0
T38369,2008-04-01,4310.0
T38369,2008-05-01,4370.0
T38369,2008-06-01,4370.0
T38369,2008-07-01,4210.0
T38369,2008-08-01,4350.0
T38369,2008-09-01,4370.0
T38369,2008-10-01,4360.0
T38369,2008-11-01,4400.0
T38369,2008-12-01,4390.0
T38369,2009-01-01,4310.0
T38369,2009-02-01,4320.0
T38369,2009-03-01,4340.0
T38369,2009-04-01,4390.0
T38369,2009-05-01,4410.0
T38369,2009-06-01,4390.0
T38369,2009-07-01,4330.0
T38369,2009-08-01,4400.0
T38369,2009-09-01,4380.0
T38369,2009-10-01,4380.0
T38369,2009-11-01,4400.0
T38369,2009-12-01,4400.0
T38369,2010-01-01,4350.0
T38369,2010-02-01,4370.0
T38369,2010-03-01,4400.0
T38369,2010-04-01,4440.0
T38369,2010-05-01,4450.0
T38369,2010-06-01,4410.0
T38369,2010-07-01,4370.0
T38369,2010-08-01,4390.0
T38369,2010-09-01,4410.0
T38369,2010-10-01,4420.0
T38369,2010-11-01,4470.0
T38369,2010-12-01,4460.0
T38369,2011-01-01,4340.0
T38369,2011-02-01,4360.0
T38369,2011-03-01,4360.0
T38369,2011-04-01,4410.0
T38369,2011-05-01,4420.0
