series_id,date,total_bulk_and_bagged_units,average_sales_price,plu_4046_units,plu_4225_units,plu_4770_units,small_bagged_units,large_bagged_units,xlarge_bagged_units,is_organic
SanDiego_organic,2016-12-25,12.023,1.43,0.715,7.538,0.0,0.54,3.23,0.0,1
SanDiego_organic,2017-01-01,15.752,1.45,1.385,8.618,0.0,0.957,4.791,0.0,1
SanDiego_organic,2017-01-08,16.776,1.52,2.363,9.429,0.0,3.266,1.717,0.0,1
SanDiego_organic,2017-01-15,11.578,1.82,2.529,7.638,0.0,0.993,0.418,0.0,1
SanDiego_organic,2017-01-22,10.843,1.73,2.019,6.87,0.0,0.627,1.327,0.0,1
SanDiego_organic,2017-01-29,18.191,1.21,1.478,8.95,0.005,3.305,4.455,0.0,1
SanDiego_organic,2017-02-05,14.096,1.55,1.784,10.883,0.0,1.271,0.158,0.0,1
SanDiego_organic,2017-02-12,9.083,1.66,1.014,7.05,0.0,0.857,0.162,0.0,1
SanDiego_organic,2017-02-19,19.782,1.4,1.266,10.961,0.0,7.394,0.162,0.0,1
SanDiego_organic,2017-02-26,20.055,1.42,1.099,10.427,0.0,3.658,4.871,0.0,1
SanDiego_organic,2017-03-05,20.616,1.42,1.137,8.737,0.0,0.736,10.005,0.0,1
SanDiego_organic,2017-03-12,17.226,1.72,0.992,9.807,0.005,2.36,4.063,0.0,1
SanDiego_organic,2017-03-19,22.17,1.59,0.928,13.606,0.005,1.083,6.548,0.0,1
SanDiego_organic,2017-03-26,14.388,2.06,2.884,10.03,0.0,0.687,0.787,0.0,1
SanDiego_organic,2017-04-02,16.174,1.88,1.78,10.473,0.0,2.792,1.129,0.0,1
SanDiego_organic,2017-04-09,13.787,1.94,1.209,9.539,0.002,0.916,2.122,0.0,1
SanDiego_organic,2017-04-16,14.043,2.08,0.941,9.922,0.0,0.56,2.621,0.0,1
SanDiego_organic,2017-04-23,14.541,1.97,1.089,9.478,0.002,0.719,3.254,0.0,1
SanDiego_organic,2017-04-30,17.826,1.83,1.461,10.053,0.002,5.253,1.058,0.0,1
SanDiego_organic,2017-05-07,21.798,1.72,1.348,14.684,0.002,5.703,0.061,0.0,1
SanDiego_organic,2017-05-14,12.594,2.22,1.456,9.485,0.002,1.621,0.031,0.0,1
SanDiego_organic,2017-05-21,15.451,2.05,0.853,9.893,0.002,4.7,0.004,0.0,1
SanDiego_organic,2017-05-28,17.422,1.91,0.844,9.946,0.002,6.63,0.0,0.0,1
SanDiego_organic,2017-06-04,18.703,1.71,1.136,12.173,0.002,5.393,0.0,0.0,1
SanDiego_organic,2017-06-11,12.55,2.06,1.163,8.507,0.002,2.849,0.029,0.0,1
SanDiego_organic,2017-06-18,16.862,1.8,1.068,8.362,0.0,7.4,0.033,0.0,1
SanDiego_organic,2017-06-25,17.744,1.73,0.975,8.291,0.0,8.478,0.0,0.0,1
SanDiego_organic,2017-07-02,19.914,2.0,1.108,11.657,0.0,7.124,0.025,0.0,1
SanDiego_organic,2017-07-09,19.248,1.91,1.038,10.325,0.0,7.885,0.0,0.0,1
SanDiego_organic,2017-07-16,14.06,2.3,0.694,9.184,0.0,4.18,0.003,0.0,1
SanDiego_organic,2017-07-23,13.63,2.31,0.785,8.531,0.0,4.311,0.003,0.0,1
SanDiego_organic,2017-07-30,12.595,2.37,0.82,6.87,0.0,4.872,0.033,0.0,1
SanDiego_organic,2017-08-06,12.982,2.37,1.048,6.974,0.0,4.96,0.0,0.0,1
SanDiego_organic,2017-08-13,12.511,2.32,0.93,6.082,0.0,5.495,0.003,0.0,1
SanDiego_organic,2017-08-20,14.114,2.42,1.008,7.204,0.0,5.872,0.03,0.0,1
SanDiego_organic,2017-08-27,11.138,2.57,1.398,7.31,0.0,2.427,0.003,0.0,1
SanDiego_organic,2017-09-03,15.165,2.01,1.139,10.924,0.0,3.102,0.0,0.0,1
SanDiego_organic,2017-09-10,12.771,2.37,1.926,9.14,0.0,1.705,0.0,0.0,1
SanDiego_organic,2017-09-17,12.674,2.39,2.23,9.323,0.0,1.121,0.0,0.0,1
SanDiego_organic,2017-09-24,14.174,2.23,2.804,10.042,0.0,1.328,0.0,0.0,1
SanFrancisco_conventional,2016-08-14,1114.834,1.03,266.261,757.101,31.009,58.4,0.9,1.163,0
SanFrancisco_conventional,2016-08-21,825.338,1.28,311.234,415.962,24.855,70.853,0.857,1.576,0
SanFrancisco_conventional,2016-08-28,812.411,1.38,258.579,469.333,13.522,68.675,0.99,1.311,0
SanFrancisco_conventional,2016-09-04,850.104,1.47,203.09,552.429,10.837,82.334,0.962,0.451,0
SanFrancisco_conventional,2016-09-11,862.732,1.43,222.298,533.968,11.293,94.339,0.692,0.143,0
SanFrancisco_conventional,2016-09-18,813.576,1.5,173.635,549.722,9.254,75.83,3.098,2.036,0
SanFrancisco_conventional,2016-09-25,860.547,1.43,210.602,549.378,7.879,89.785,1.572,1.33,0
SanFrancisco_conventional,2016-10-02,731.994,1.52,196.086,421.421,10.627,101.545,1.167,1.148,0
SanFrancisco_conventional,2016-10-09,673.082,1.82,163.265,409.308,9.772,89.663,1.055,0.02,0
SanFrancisco_conventional,2016-10-16,590.535,1.99,141.221,362.859,7.788,74.349,3.26,1.059,0
SanFrancisco_conventional,2016-10-23,411.874,1.87,133.677,178.796,4.817,89.533,2.967,2.084,0
SanFrancisco_conventional,2016-10-30,477.938,2.2,130.025,285.048,3.399,57.223,0.269,1.972,0
SanFrancisco_conventional,2016-11-06,492.505,2.07,109.081,304.926,3.84,74.025,0.103,0.529,0
SanFrancisco_conventional,2016-11-13,506.544,1.94,118.821,308.678,3.208,74.569,0.977,0.29,0
SanFrancisco_conventional,2016-11-20,510.752,1.89,120.582,308.964,2.239,74.502,1.193,3.272,0
SanFrancisco_conventional,2016-11-27,488.378,1.75,118.187,297.883,2.393,67.676,1.584,0.655,0
SanFrancisco_conventional,2016-12-04,542.857,1.52,159.831,310.593,2.25,67.735,1.144,1.305,0
SanFrancisco_conventional,2016-12-11,655.428,1.29,134.468,447.892,2.862,58.674,10.579,0.955,0
SanFrancisco_conventional,2016-12-18,643.518,1.22,173.91,401.462,3.063,52.37,11.824,0.889,0
SanFrancisco_conventional,2016-12-25,690.027,1.18,164.596,462.873,2.526,52.278,7.46,0.295,0
SanFrancisco_conventional,2017-01-01,1047.175,0.95,260.101,717.626,2.491,60.398,5.515,1.045,0
SanFrancisco_conventional,2017-01-08,953.77,1.22,196.279,665.608,2.548,80.426,6.315,2.594,0
SanFrancisco_conventional,2017-01-15,848.267,1.23,211.589,566.26,2.752,60.288,5.71,1.667,0
SanFrancisco_conventional,2017-01-22,1089.513,0.94,297.209,722.758,5.365,59.393,3.29,1.499,0
SanFrancisco_conventional,2017-01-29,909.651,1.13,371.071,438.456,15.022,73.35,0.844,10.907,0
SanFrancisco_conventional,2017-02-05,1557.975,0.84,560.686,900.173,21.331,71.464,0.976,3.344,0
SanFrancisco_conventional,2017-02-12,765.983,1.14,265.976,394.643,22.684,76.702,1.054,4.925,0
SanFrancisco_conventional,2017-02-19,863.689,1.17,191.376,578.275,25.012,66.458,0.963,1.605,0
SanFrancisco_conventional,2017-02-26,891.689,1.18,286.808,509.45,14.079,76.654,0.989,3.71,0
SanFrancisco_conventional,2017-03-05,672.243,1.59,234.74,334.851,12.27,86.67,1.173,2.539,0
SanFrancisco_conventional,2017-03-12,620.908,1.8,173.434,354.308,7.05,82.363,0.407,3.346,0
SanFrancisco_conventional,2017-03-19,639.051,1.79,185.34,358.216,6.446,87.29,0.342,1.416,0
SanFrancisco_conventional,2017-03-26,617.982,1.79,173.629,349.037,7.123,81.76,0.213,6.22,0
SanFrancisco_conventional,2017-04-02,632.538,1.79,180.897,358.599,5.732,85.552,0.068,1.69,0
SanFrancisco_conventional,2017-04-09,961.955,1.22,216.254,667.302,4.849,72.736,0.126,0.689,0
SanFrancisco_conventional,2017-04-16,670.281,1.69,229.168,349.889,4.769,84.582,0.251,1.622,0
SanFrancisco_conventional,2017-04-23,613.564,1.83,178.827,347.73,4.22,79.196,0.55,3.04,0
SanFrancisco_conventional,2017-04-30,612.104,1.93,151.929,369.058,4.332,84.446,0.671,1.667,0
SanFrancisco_conventional,2017-05-07,956.83,1.42,212.488,646.87,6.804,86.57,0.619,3.479,0
SanFrancisco_conventional,2017-05-14,652.376,1.77,182.705,349.569,5.175,110.145,1.128,3.653,0
SanFrancisco_conventional,2017-05-21,652.302,1.86,167.436,380.367,4.36,97.322,1.157,1.659,0
SanFrancisco_conventional,2017-05-28,664.076,1.78,183.361,386.005,4.497,85.402,0.805,4.004,0
SanFrancisco_conventional,2017-06-04,650.426,1.83,200.052,350.369,6.248,89.727,1.109,2.921,0
SanFrancisco_conventional,2017-06-11,608.605,1.8,181.965,318.25,14.343,91.219,1.136,1.692,0
SanFrancisco_conventional,2017-06-18,660.386,1.77,202.024,336.284,16.709,100.785,1.133,3.45,0
SanFrancisco_conventional,2017-06-25,874.938,1.53,196.222,568.577,18.88,86.302,1.533,3.424,0
SanFrancisco_conventional,2017-07-02,700.809,1.7,172.013,420.654,19.625,82.114,1.385,5.018,0
SanFrancisco_conventional,2017-07-09,715.078,1.69,194.695,421.758,25.793,68.953,1.248,2.631,0
SanFrancisco_conventional,2017-07-16,732.329,1.74,182.481,472.01,8.044,67.145,0.896,1.753,0
SanFrancisco_conventional,2017-07-23,675.183,1.66,166.906,421.727,5.65,78.076,1.064,1.76,0
SanFrancisco_conventional,2017-07-30,897.444,1.3,162.331,657.674,5.04,67.139,0.93,4.33,0
SanFrancisco_conventional,2017-08-06,723.558,1.62,156.781,472.631,4.525,85.994,0.753,2.873,0
SanFrancisco_conventional,2017-08-13,821.396,1.29,164.087,569.847,9.915,72.667,1.062,3.818,0
SanFrancisco_conventional,2017-08-20,561.542,2.07,147.45,304.989,10.148,94.446,0.932,3.577,0
SanFrancisco_conventional,2017-08-27,600.153,2.09,151.421,360.906,5.531,80.015,0.148,2.131,0
SanFrancisco_conventional,2017-09-03,667.86,1.78,151.679,421.881,4.061,88.851,0.077,1.311,0
SanFrancisco_conventional,2017-09-10,688.636,1.71,157.323,434.164,4.118,92.219,0.191,0.622,0
SanFrancisco_conventional,2017-09-17,648.319,1.81,129.173,428.254,3.49,86.892,0.163,0.346,0
SanFrancisco_conventional,2017-09-24,653.751,1.76,118.405,461.051,2.948,70.571,0.463,0.313,0
SanFrancisco_organic,2016-08-14,25.521,2.02,1.769,21.502,0.0,2.21,0.04,0.0,1
SanFrancisco_organic,2016-08-21,20.261,2.37,1.618,16.299,0.0,2.303,0.04,0.0,1
SanFrancisco_organic,2016-08-28,24.144,2.38,0.88,20.543,0.0,2.704,0.017,0.0,1
SanFrancisco_organic,2016-09-04,24.494,2.38,0.809,20.861,0.0,2.771,0.053,0.0,1
SanFrancisco_organic,2016-09-11,24.473,2.37,1.085,20.414,0.0,2.947,0.027,0.0,1
SanFrancisco_organic,2016-09-18,23.514,2.39,1.244,20.051,0.0,2.166,0.053,0.0,1
SanFrancisco_organic,2016-09-25,21.281,2.35,1.004,17.08,0.0,3.173,0.023,0.0,1
SanFrancisco_organic,2016-10-02,22.501,2.64,0.916,18.643,0.009,2.891,0.043,0.0,1
SanFrancisco_organic,2016-10-09,20.761,2.72,1.173,16.843,0.0,2.717,0.028,0.0,1
SanFrancisco_organic,2016-10-16,9.048,2.34,0.696,5.317,0.0,3.035,0.0,0.0,1
SanFrancisco_organic,2016-10-23,11.252,2.93,0.523,7.912,0.0,2.818,0.0,0.0,1
SanFrancisco_organic,2016-10-30,16.701,3.25,2.326,11.143,0.0,3.232,0.0,0.0,1
SanFrancisco_organic,2016-11-06,19.044,3.12,5.898,10.039,0.0,3.079,0.027,0.0,1
SanFrancisco_organic,2016-11-13,18.93,2.99,6.205,9.341,0.0,3.338,0.047,0.0,1
SanFrancisco_organic,2016-11-20,17.436,2.94,5.927,7.823,0.0,3.62,0.066,0.0,1
SanFrancisco_organic,2016-11-27,17.865,2.88,7.103,8.384,0.0,2.293,0.085,0.0,1
SanFrancisco_organic,2016-12-04,17.934,2.67,7.264,7.44,0.0,3.217,0.013,0.0,1
SanFrancisco_organic,2016-12-11,16.323,2.67,5.669,7.628,0.0,3.026,0.0,0.0,1
SanFrancisco_organic,2016-12-18,14.538,2.57,4.731,7.497,0.0,2.309,0.0,0.0,1
SanFrancisco_organic,2016-12-25,16.169,2.56,5.599,8.335,0.0,2.235,0.0,0.0,1
SanFrancisco_organic,2017-01-01,19.911,2.54,7.269,10.453,0.0,2.189,0.0,0.0,1
SanFrancisco_organic,2017-01-08,18.097,2.58,6.273,8.467,0.0,3.347,0.01,0.0,1
SanFrancisco_organic,2017-01-15,17.203,2.7,5.876,8.476,0.0,2.841,0.01,0.0,1
SanFrancisco_organic,2017-01-22,20.442,2.03,8.436,9.046,0.003,2.957,0.0,0.0,1
SanFrancisco_organic,2017-01-29,17.708,2.7,7.224,7.672,0.003,2.81,0.0,0.0,1
SanFrancisco_organic,2017-02-05,25.77,1.61,10.715,12.411,0.009,2.635,0.0,0.0,1
SanFrancisco_organic,2017-02-12,19.434,2.59,7.272,8.961,0.003,3.199,0.0,0.0,1
SanFrancisco_organic,2017-02-19,19.203,2.58,7.333,8.809,0.0,3.06,0.0,0.0,1
SanFrancisco_organic,2017-02-26,18.754,2.52,6.708,8.786,0.0,3.26,0.0,0.0,1
SanFrancisco_organic,2017-03-05,21.218,2.92,8.014,10.054,0.0,3.15,0.0,0.0,1
SanFrancisco_organic,2017-03-12,17.686,2.9,6.728,7.914,0.0,3.044,0.0,0.0,1
SanFrancisco_organic,2017-03-19,18.687,2.88,6.332,9.141,0.012,3.202,0.0,0.0,1
SanFrancisco_organic,2017-03-26,20.171,2.83,7.369,9.827,0.0,2.974,0.0,0.0,1
SanFrancisco_organic,2017-04-02,21.304,2.59,8.315,9.72,0.0,3.268,0.0,0.0,1
SanFrancisco_organic,2017-04-09,21.232,2.54,7.773,9.709,0.0,3.728,0.022,0.0,1
SanFrancisco_organic,2017-04-16,23.032,2.59,9.014,10.581,0.006,3.388,0.043,0.0,1
SanFrancisco_organic,2017-04-23,21.331,2.56,7.819,10.178,0.003,3.323,0.008,0.0,1
SanFrancisco_organic,2017-04-30,22.792,2.58,9.037,10.351,0.003,3.391,0.01,0.0,1
SanFrancisco_organic,2017-05-07,19.402,2.54,7.404,8.502,0.0,3.476,0.02,0.0,1
SanFrancisco_organic,2017-05-14,20.842,2.64,8.773,8.84,0.003,3.204,0.022,0.0,1
SanFrancisco_organic,2017-05-21,22.559,2.65,9.604,10.282,0.004,2.643,0.025,0.0,1
SanFrancisco_organic,2017-05-28,24.852,2.73,10.64,10.979,0.009,3.201,0.023,0.0,1
SanFrancisco_organic,2017-06-04,23.897,2.72,9.679,10.552,0.003,3.61,0.053,0.0,1
SanFrancisco_organic,2017-06-11,25.806,2.77,10.769,11.691,0.004,3.338,0.004,0.0,1
SanFrancisco_organic,2017-06-18,24.038,2.76,10.702,10.234,0.0,3.07,0.032,0.0,1
SanFrancisco_organic,2017-06-25,15.691,2.66,5.756,6.915,0.0,3.011,0.01,0.0,1
SanFrancisco_organic,2017-07-02,12.28,2.59,4.003,5.496,0.0,2.766,0.015,0.0,1
SanFrancisco_organic,2017-07-09,8.311,2.45,2.009,3.654,0.003,2.622,0.022,0.0,1
SanFrancisco_organic,2017-07-16,14.099,2.4,4.163,5.797,0.0,4.137,0.002,0.0,1
SanFrancisco_organic,2017-07-23,16.832,2.44,5.952,6.286,0.0,4.578,0.016,0.0,1
SanFrancisco_organic,2017-07-30,10.11,2.14,1.826,3.948,0.0,4.327,0.01,0.0,1
SanFrancisco_organic,2017-08-06,13.351,2.33,3.754,5.234,0.0,4.356,0.006,0.0,1
SanFrancisco_organic,2017-08-13,22.296,2.57,8.857,8.68,0.0,4.758,0.0,0.0,1
SanFrancisco_organic,2017-08-20,21.525,2.93,9.571,7.792,0.0,4.161,0.0,0.0,1
SanFrancisco_organic,2017-08-27,19.329,3.0,10.517,7.908,0.0,0.901,0.003,0.0,1
SanFrancisco_organic,2017-09-03,22.836,2.08,12.621,9.443,0.0,0.768,0.004,0.0,1
SanFrancisco_organic,2017-09-10,28.335,2.05,16.39,11.491,0.0,0.454,0.0,0.0,1
SanFrancisco_organic,2017-09-17,32.192,2.04,18.705,12.705,0.0,0.782,0.0,0.0,1
SanFrancisco_organic,2017-09-24,19.095,2.06,10.381,8.026,0.0,0.688,0.0,0.0,1
Seattle_conventional,2016-08-14,591.638,1.14,103.908,158.812,2.368,326.096,0.089,0.365,0
Seattle_conventional,2016-08-21,605.653,1.11,111.363,140.739,2.503,350.689,0.135,0.224,0
Seattle_conventional,2016-08-28,592.604,1.08,114.777,174.074,2.494,300.809,0.141,0.309,0
Seattle_conventional,2016-09-04,563.852,1.13,132.309,141.811,2.493,286.871,0.129,0.239,0
Seattle_conventional,2016-09-11,644.049,1.0,154.068,167.761,2.713,319.299,0.135,0.073,0
Seattle_conventional,2016-09-18,586.212,1.03,121.885,150.307,2.273,264.786,46.367,0.594,0
Seattle_conventional,2016-09-25,655.426,1.03,101.293,130.31,3.243,304.494,115.511,0.575,0
Seattle_conventional,2016-10-02,917.14,0.89,73.072,190.566,3.183,361.895,287.932,0.492,0
Seattle_conventional,2016-10-09,556.875,1.23,74.612,138.353,2.177,309.38,31.923,0.429,0
Seattle_conventional,2016-10-16,618.367,1.2,94.033,146.878,0.452,369.371,7.513,0.121,0
Seattle_conventional,2016-10-23,619.599,1.12,69.252,212.505,0.483,335.968,0.32,1.071,0
Seattle_conventional,2016-10-30,368.056,1.42,52.131,108.922,1.018,205.196,0.334,0.455,0
Seattle_conventional,2016-11-06,446.97,1.43,58.648,130.209,0.529,256.978,0.242,0.365,0
Seattle_conventional,2016-11-13,472.868,1.43,61.375,152.069,0.318,257.996,0.284,0.826,0
Seattle_conventional,2016-11-20,447.76,1.41,56.982,128.919,0.271,260.78,0.648,0.16,0
Seattle_conventional,2016-11-27,383.269,1.45,44.831,120.318,0.389,217.343,0.183,0.206,0
Seattle_conventional,2016-12-04,531.803,1.23,75.095,131.323,0.197,324.726,0.192,0.271,0
Seattle_conventional,2016-12-11,809.404,0.88,69.914,207.214,0.401,529.84,0.416,1.619,0
Seattle_conventional,2016-12-18,459.323,1.09,67.731,132.123,0.254,258.72,0.216,0.279,0
Seattle_conventional,2016-12-25,475.144,1.17,64.75,143.842,0.205,265.938,0.156,0.253,0
Seattle_conventional,2017-01-01,822.0,0.84,79.599,267.691,0.706,469.005,4.461,0.538,0
Seattle_conventional,2017-01-08,938.062,0.8,106.39,348.112,0.275,456.141,26.533,0.61,0
Seattle_conventional,2017-01-15,755.537,0.93,88.731,212.64,0.894,442.607,10.132,0.532,0
Seattle_conventional,2017-01-22,865.894,0.85,102.662,256.664,0.557,393.137,112.547,0.327,0
Seattle_conventional,2017-01-29,838.931,0.86,114.096,187.069,0.479,496.669,40.312,0.306,0
Seattle_conventional,2017-02-05,1093.144,0.76,160.261,306.959,0.957,471.284,152.491,1.193,0
Seattle_conventional,2017-02-12,750.096,0.77,122.057,182.222,0.665,359.134,85.568,0.451,0
Seattle_conventional,2017-02-19,758.887,0.87,95.175,157.515,0.513,423.477,81.596,0.612,0
Seattle_conventional,2017-02-26,823.735,0.8,115.599,177.936,3.416,446.738,79.635,0.411,0
Seattle_conventional,2017-03-05,803.074,0.94,125.507,199.519,0.773,295.803,180.388,1.084,0
Seattle_conventional,2017-03-12,846.865,0.91,106.732,212.055,0.585,507.285,19.484,0.725,0
Seattle_conventional,2017-03-19,600.698,1.14,109.446,158.477,0.33,330.536,1.66,0.249,0
Seattle_conventional,2017-03-26,608.173,1.16,99.302,166.233,0.323,341.802,0.213,0.299,0
Seattle_conventional,2017-04-02,618.378,1.18,103.03,176.358,0.319,338.016,0.311,0.344,0
Seattle_conventional,2017-04-09,838.359,0.96,196.844,228.96,0.209,411.248,0.28,0.817,0
Seattle_conventional,2017-04-16,682.387,1.09,131.987,151.807,0.404,397.485,0.217,0.487,0
Seattle_conventional,2017-04-23,653.101,1.11,135.56,203.465,0.67,313.046,0.25,0.109,0
Seattle_conventional,2017-04-30,906.413,0.92,194.79,170.399,0.471,538.921,1.468,0.366,0
Seattle_conventional,2017-05-07,962.478,1.0,251.869,251.822,0.5,435.658,22.523,0.107,0
Seattle_conventional,2017-05-14,760.303,1.09,161.655,182.174,0.646,411.542,4.196,0.09,0
Seattle_conventional,2017-05-21,628.076,1.25,126.44,172.837,0.746,327.052,0.155,0.846,0
Seattle_conventional,2017-05-28,729.001,1.19,128.464,191.777,0.763,407.84,0.057,0.099,0
Seattle_conventional,2017-06-04,681.11,1.21,110.723,172.955,0.455,396.509,0.169,0.299,0
Seattle_conventional,2017-06-11,664.561,1.21,105.557,169.871,0.835,387.997,0.091,0.209,0
Seattle_conventional,2017-06-18,696.101,1.16,128.839,170.657,0.522,395.579,0.093,0.412,0
Seattle_conventional,2017-06-25,680.061,1.17,129.824,162.186,1.039,386.544,0.074,0.394,0
Seattle_conventional,2017-07-02,682.921,1.21,125.597,179.521,0.84,376.182,0.056,0.723,0
Seattle_conventional,2017-07-09,905.064,1.0,186.651,182.881,1.024,534.148,0.035,0.325,0
Seattle_conventional,2017-07-16,473.362,1.68,122.342,165.494,0.763,107.734,76.672,0.358,0
Seattle_conventional,2017-07-23,509.159,1.54,110.161,215.252,5.868,105.736,72.025,0.116,0
Seattle_conventional,2017-07-30,470.813,1.72,115.911,169.761,2.028,112.307,69.63,1.177,0
Seattle_conventional,2017-08-06,493.704,1.73,124.308,178.9,0.966,115.659,73.095,0.776,0
Seattle_conventional,2017-08-13,438.236,1.81,108.558,159.898,0.558,104.087,64.712,0.422,0
Seattle_conventional,2017-08-20,496.898,1.67,126.277,145.202,0.448,168.561,56.032,0.377,0
Seattle_conventional,2017-08-27,562.333,1.54,148.933,138.239,0.436,225.975,48.406,0.344,0
Seattle_conventional,2017-09-03,409.075,1.94,83.935,146.966,0.604,113.635,62.704,1.23,0
Seattle_conventional,2017-09-10,388.099,2.07,83.635,140.864,0.714,93.345,68.261,1.281,0
Seattle_conventional,2017-09-17,431.277,1.88,101.821,168.224,0.648,96.743,62.936,0.904,0
Seattle_conventional,2017-09-24,367.469,1.99,78.736,129.55,0.782,104.351,53.319,0.731,0
Seattle_organic,2016-08-14,28.186,2.19,5.346,20.682,0.083,1.61,0.466,0.0,1
Seattle_organic,2016-08-21,30.612,1.83,5.088,14.464,0.056,10.937,0.067,0.0,1
Seattle_organic,2016-08-28,18.872,2.24,5.596,12.638,0.031,0.533,0.074,0.0,1
Seattle_organic,2016-09-04,22.007,2.09,6.159,13.585,0.081,0.664,1.517,0.0,1
Seattle_organic,2016-09-11,41.228,1.39,5.096,7.772,0.035,6.27,22.055,0.0,1
Seattle_organic,2016-09-18,35.005,1.59,5.285,5.003,0.259,8.769,15.688,0.0,1
Seattle_organic,2016-09-25,29.441,1.69,3.799,7.158,0.105,4.761,13.618,0.0,1
Seattle_organic,2016-10-02,35.307,1.45,1.498,7.937,0.009,3.662,22.2,0.0,1
Seattle_organic,2016-10-09,23.674,1.73,0.69,9.162,0.0,4.319,9.504,0.0,1
Seattle_organic,2016-10-16,33.109,1.59,0.835,10.707,0.01,3.018,18.538,0.0,1
Seattle_organic,2016-10-23,15.072,2.24,0.794,10.958,0.07,0.688,2.562,0.0,1
Seattle_organic,2016-10-30,13.588,2.73,0.794,11.346,0.024,0.601,0.824,0.0,1
Seattle_organic,2016-11-06,35.104,1.69,0.504,10.96,0.042,0.601,22.997,0.0,1
Seattle_organic,2016-11-13,28.907,2.28,0.542,18.491,0.042,0.801,9.032,0.0,1
Seattle_organic,2016-11-20,40.279,1.59,0.385,10.856,0.004,0.736,28.298,0.0,1
Seattle_organic,2016-11-27,36.545,1.53,0.322,9.807,0.026,0.323,26.068,0.0,1
Seattle_organic,2016-12-04,38.899,1.45,0.442,10.208,0.016,0.535,27.698,0.0,1
Seattle_organic,2016-12-11,26.531,1.54,0.382,8.657,0.001,0.555,16.935,0.0,1
Seattle_organic,2016-12-18,46.216,1.08,0.374,10.784,0.001,0.444,34.613,0.0,1
Seattle_organic,2016-12-25,80.325,0.81,0.353,15.256,0.003,0.548,64.164,0.0,1
Seattle_organic,2017-01-01,41.381,1.23,0.487,11.214,0.003,0.51,29.169,0.0,1
Seattle_organic,2017-01-08,50.944,1.23,0.538,11.504,0.007,0.584,38.312,0.0,1
Seattle_organic,2017-01-15,48.314,1.25,0.447,11.513,0.001,0.691,35.661,0.0,1
Seattle_organic,2017-01-22,39.78,1.32,0.655,10.318,0.009,0.558,28.24,0.0,1
Seattle_organic,2017-01-29,45.744,1.22,0.636,10.503,0.058,1.544,33.002,0.0,1
Seattle_organic,2017-02-05,51.462,0.98,0.906,10.334,0.019,0.542,39.662,0.0,1
Seattle_organic,2017-02-12,38.095,1.79,0.684,16.188,0.025,9.27,11.928,0.0,1
Seattle_organic,2017-02-19,29.025,2.26,0.8,14.582,0.012,9.407,4.223,0.0,1
Seattle_organic,2017-02-26,38.286,1.58,0.821,12.371,0.013,1.733,23.348,0.0,1
Seattle_organic,2017-03-05,68.079,0.99,0.959,14.93,0.015,0.601,51.573,0.0,1
Seattle_organic,2017-03-12,65.106,1.18,1.547,19.479,0.017,1.126,42.937,0.0,1
Seattle_organic,2017-03-19,45.637,1.52,1.575,14.763,0.004,0.787,28.508,0.0,1
Seattle_organic,2017-03-26,117.38,0.7,1.221,13.622,0.007,0.456,102.073,0.0,1
Seattle_organic,2017-04-02,76.856,1.02,1.335,18.147,0.045,0.349,56.98,0.0,1
Seattle_organic,2017-04-09,52.648,1.44,1.602,13.739,0.004,0.514,36.789,0.0,1
Seattle_organic,2017-04-16,54.764,1.45,1.648,14.021,0.011,0.503,38.581,0.0,1
Seattle_organic,2017-04-23,56.243,1.39,1.787,12.545,0.004,0.495,41.411,0.0,1
Seattle_organic,2017-04-30,55.92,1.39,1.574,12.76,0.004,0.699,40.883,0.0,1
Seattle_organic,2017-05-07,56.579,1.51,1.763,16.114,0.011,0.498,38.194,0.0,1
Seattle_organic,2017-05-14,49.291,1.62,1.601,13.061,0.041,1.325,33.262,0.0,1
Seattle_organic,2017-05-21,55.028,1.53,3.075,11.527,0.008,0.796,39.622,0.0,1
Seattle_organic,2017-05-28,59.377,1.46,2.231,12.44,0.0,0.335,44.37,0.0,1
Seattle_organic,2017-06-04,64.142,1.45,2.134,15.783,0.0,0.263,45.961,0.0,1
Seattle_organic,2017-06-11,60.009,1.6,1.632,14.86,0.0,0.433,43.084,0.0,1
Seattle_organic,2017-06-18,44.487,1.83,1.541,14.637,0.034,0.302,27.974,0.0,1
Seattle_organic,2017-06-25,31.895,2.65,1.74,21.572,0.047,0.29,8.246,0.0,1
Seattle_organic,2017-07-02,34.268,2.35,1.634,18.664,0.043,0.262,13.664,0.0,1
Seattle_organic,2017-07-09,40.059,2.12,1.411,16.588,0.025,0.281,21.753,0.0,1
Seattle_organic,2017-07-16,28.034,2.61,1.003,12.855,0.021,0.612,13.544,0.0,1
Seattle_organic,2017-07-23,25.302,2.61,0.729,12.91,0.011,0.484,11.168,0.0,1
Seattle_organic,2017-07-30,28.587,2.6,1.132,13.395,0.077,1.378,12.606,0.0,1
Seattle_organic,2017-08-06,29.977,2.58,1.335,13.12,0.036,1.686,13.8,0.0,1
Seattle_organic,2017-08-13,27.149,2.65,1.216,11.029,0.008,1.581,13.312,0.004,1
Seattle_organic,2017-08-20,24.671,2.87,1.19,11.984,0.016,1.107,10.371,0.003,1
Seattle_organic,2017-08-27,26.846,2.96,1.135,11.056,0.013,1.079,13.564,0.0,1
Seattle_organic,2017-09-03,30.854,2.89,1.29,12.809,0.009,0.939,15.793,0.015,1
